,GWAS P,GWAS Rank,Prop-Value,log10(Prop-Value),Prop Rank,Empirical P,Adjusted Association
CAD,1.0,9918.5,0.0010796110485597158,-2.9667326795953608,1277.0,0.0645536346173,0.0645536346173
CADM1,1.0,9918.5,0.0001693699697528785,-3.7711635900310148,7790.0,0.393792336467,0.393792336467
CADM2,1.0,9918.5,4.9306258713399796e-05,-4.3070979498470532,12707.0,0.642351632797,0.642351632797
CADM3,1.0,9918.5,0.00019257265773760544,-3.7154053757610312,7226.0,0.365281569103,0.365281569103
CADM4,1.0,9918.5,0.00014895196411395729,-3.8269537657068797,8391.0,0.424173491052,0.424173491052
CADPS,1.0,9918.5,0.00012139190549358422,-3.9158102713882101,9287.0,0.469467192397,0.469467192397
CADPS2,1.0,9918.5,0.00031316673238506875,-3.5042243791459078,5321.0,0.26898190274,0.26898190274
CAGE1,1.0,9918.5,3.7159035015378388e-05,-4.4299355727445393,13661.0,0.690577292488,0.690577292488
CALB1,1.0,9918.5,0.00020761437765969118,-3.6827425741277571,6922.0,0.34991406329,0.34991406329
CALB2,1.0,9918.5,0.00031251315092934915,-3.5051317023011035,5335.0,0.269689616823,0.269689616823
CALCA,1.0,9918.5,0.00072837046242911854,-3.137647674442392,2382.0,0.120412496209,0.120412496209
CALCB,1.0,9918.5,0.00013231229979622077,-3.878399781773687,8905.0,0.450156708118,0.450156708118
CALCOCO1,1.0,9918.5,0.00017638799312800726,-3.7535309809713508,7607.0,0.384541502376,0.384541502376
CALCOCO2,1.0,9918.5,0.00027220069059601104,-3.5651107772897142,5860.0,0.296228894955,0.296228894955
CALCR,1.0,9918.5,0.00013019292903549302,-3.8854126022828619,8968.0,0.453341421494,0.453341421494
CALCRL,1.0,9918.5,0.00015439944628179632,-3.8113542614950471,8225.0,0.415782024062,0.415782024062
CALD1,1.0,9918.5,0.0012914672255382588,-2.8889166107438502,921.0,0.0465574764938,0.0465574764938
CALHM1,1.0,9918.5,1.804769020032713e-06,-5.7435783725639498,18779.0,0.949297341017,0.949297341017
CALHM2,1.0,9918.5,0.0002248608966190733,-3.6480860619458508,6596.0,0.333434435345,0.333434435345
CALM1,1.0,9918.5,0.0014035426789270158,-2.8527743768017655,784.0,0.0396319886766,0.0396319886766
CALM2,1.0,9918.5,0.0025169327615246788,-2.5991283862350496,284.0,0.0143564856941,0.0143564856941
CALM3,1.0,9918.5,0.0012529354843124362,-2.902071290959928,976.0,0.0493377818219,0.0493377818219
CALML3,1.0,9918.5,0.00051555665125605529,-3.2877236058875523,3536.0,0.178748357092,0.178748357092
CALML4,1.0,9918.5,8.983890639537491e-05,-4.0465355433599646,10485.0,0.530027297543,0.530027297543
CALML5,1.0,9918.5,0.00029834843290084119,-3.525276238980616,5526.0,0.279344858963,0.279344858963
CALML6,1.0,9918.5,0.00023878380748284649,-3.6219951271209014,6351.0,0.321049438884,0.321049438884
CALN1,1.0,9918.5,7.2133176709969081e-05,-4.1418649412713133,11338.0,0.573147305631,0.573147305631
CALR,1.0,9918.5,0.00061860931715694632,-3.2085835431763954,2936.0,0.148417753513,0.148417753513
CALR3,1.0,9918.5,4.7685065787980974e-05,-4.3216176138613083,12802.0,0.647153978364,0.647153978364
CALU,1.0,9918.5,0.00087599201374839741,-3.0574998531935771,1832.0,0.0926094429279,0.0926094429279
CALY,1.0,9918.5,1.1493398129766374e-05,-4.9395515491342152,16562.0,0.837225760793,0.837225760793
CAMK1,1.0,9918.5,0.00032763765754674544,-3.4846061877270813,5162.0,0.260944292791,0.260944292791
CAMK1D,1.0,9918.5,0.00019557263505613296,-3.7086919127157425,7152.0,0.361540794662,0.361540794662
CAMK1G,1.0,9918.5,0.00031997895004469651,-3.4948785909929918,5248.0,0.265291679304,0.265291679304
CAMK2A,1.0,9918.5,0.0011753501783837144,-2.9298327224285061,1091.0,0.0551511475078,0.0551511475078
CAMK2B,1.0,9918.5,0.00085164737879835117,-3.0697401859158178,1914.0,0.096754625417,0.096754625417
CAMK2D,1.0,9918.5,0.00038983974738442969,-3.4091138830488421,4543.0,0.229653220099,0.229653220099
CAMK2G,1.0,9918.5,0.0010415953240468327,-2.9823009784160681,1354.0,0.0684460620766,0.0684460620766
CAMK2N1,1.0,9918.5,0.00029814111384428971,-3.5255781303595031,5530.0,0.279547062987,0.279547062987
CAMK2N2,1.0,9918.5,5.9875772363160721e-06,-5.2227488713912384,17483.0,0.883783237286,0.883783237286
CAMK4,1.0,9918.5,0.0013907688971053196,-2.8567450303604884,795.0,0.0401880497422,0.0401880497422
CAMKK1,1.0,9918.5,0.00022732390477775622,-3.6433548926199704,6548.0,0.331007987059,0.331007987059
CAMKK2,1.0,9918.5,0.00022356826315763178,-3.6505898470904721,6613.0,0.334293802447,0.334293802447
CAMKMT,1.0,9918.5,2.4399912088103532e-05,-4.6126117384039063,14869.0,0.751642907694,0.751642907694
CAMKV,1.0,9918.5,0.00058401893117116205,-3.2335730748569231,3116.0,0.157516934587,0.157516934587
CAMLG,1.0,9918.5,0.00020304421944502892,-3.6924093701181042,7011.0,0.354413102821,0.354413102821
CAMP,1.0,9918.5,7.3793331918148826e-05,-4.1319828799383194,11246.0,0.568496613083,0.568496613083
CAMSAP1,1.0,9918.5,9.959475053544229e-05,-4.0017635518732071,10097.0,0.510413507229,0.510413507229
CAMSAP2,1.0,9918.5,0.0014474648455495571,-2.839391975144042,744.0,0.037609948438,0.037609948438
CAMSAP3,1.0,9918.5,0.0003028715767044396,-3.5187414815685067,5467.0,0.276362349611,0.276362349611
CAMTA1,1.0,9918.5,7.5748407431506929e-05,-4.1206264935316543,11166.0,0.564452532605,0.564452532605
CAMTA2,1.0,9918.5,8.8221272722649417e-05,-4.0544266811706633,10554.0,0.533515316955,0.533515316955
CAND1,1.0,9918.5,0.0011087084043862718,-2.9551826603592057,1216.0,0.0614700232535,0.0614700232535
CAND2,1.0,9918.5,5.9101740996633636e-05,-4.2283997256484511,12078.0,0.610555050045,0.610555050045
CANT1,1.0,9918.5,0.00016011575583382143,-3.7955659301980864,8032.0,0.406025679911,0.406025679911
CANX,1.0,9918.5,0.0020039854687781888,-2.6981054319327002,437.0,0.0220907896067,0.0220907896067
CAP1,1.0,9918.5,0.000651858368713415,-3.1858467545256639,2743.0,0.138661409362,0.138661409362
CAP2,1.0,9918.5,0.00020304864785754338,-3.6923998982200557,7010.0,0.354362551815,0.354362551815
CAPG,1.0,9918.5,0.00086287640550192267,-3.0640514061996313,1881.0,0.0950864422202,0.0950864422202
CAPN1,1.0,9918.5,0.00046293843553766033,-3.334476760351444,3942.0,0.199272065514,0.199272065514
CAPN10,1.0,9918.5,1.9522099569698454e-05,-4.7094734765002872,15440.0,0.7805075321,0.7805075321
CAPN11,1.0,9918.5,5.344811714417068e-05,-4.2720675893943953,12442.0,0.628955616217,0.628955616217
CAPN12,1.0,9918.5,1.0290701708585043e-05,-4.9875550102933515,16760.0,0.847234859974,0.847234859974
CAPN13,1.0,9918.5,1.3751176748760668e-05,-4.861660135751821,16210.0,0.819431806693,0.819431806693
CAPN14,1.0,9918.5,2.5052292295516272e-05,-4.601152529846777,14800.0,0.748154888282,0.748154888282
CAPN15,1.0,9918.5,0.00017098631511627783,-3.7670386469605619,7750.0,0.391770296229,0.391770296229
CAPN2,1.0,9918.5,0.00048539218044876212,-3.3139072243273384,3758.0,0.189970680417,0.189970680417
CAPN3,1.0,9918.5,0.00075820281395548551,-3.1202146080880704,2259.0,0.114194722475,0.114194722475
CAPN5,1.0,9918.5,0.0046824133797842204,-2.3295302479152848,67.0,0.00338691739966,0.00338691739966
CAPN6,1.0,9918.5,8.3044924384973622e-05,-4.0806869060055959,10825.0,0.547214639571,0.547214639571
CAPN7,1.0,9918.5,0.00068745494626606886,-3.1627557589219748,2555.0,0.129157820241,0.129157820241
CAPN8,1.0,9918.5,1.4215042804417227e-05,-4.8472518282215722,16132.0,0.815488828228,0.815488828228
CAPN9,1.0,9918.5,0.00015219005746710306,-3.8176137189729142,8290.0,0.41906783945,0.41906783945
CAPNS1,1.0,9918.5,0.00093222027819093588,-3.0304814542776648,1665.0,0.0841674249318,0.0841674249318
CAPNS2,1.0,9918.5,9.6999621696551957e-05,-4.0132299595009755,10192.0,0.515215852795,0.515215852795
CAPRIN1,1.0,9918.5,0.0010697588359088557,-2.970714117678233,1299.0,0.0656657567486,0.0656657567486
CAPRIN2,1.0,9918.5,7.8545006799646364e-05,-4.1048814183679525,11040.0,0.558083105854,0.558083105854
CAPS,1.0,9918.5,9.7349846077428773e-06,-5.0116647308185893,16856.0,0.852087756546,0.852087756546
CAPS2,1.0,9918.5,2.6918381738833495e-05,-4.5699510522868332,14609.0,0.738499646143,0.738499646143
CAPSL,1.57e-05,15.0,3.8058047708421165e-05,-4.4195534938000831,13581.0,0.686533212011,1.07785714286e-05
CAPZA1,1.0,9918.5,0.00073809716260638458,-3.1318864641847171,2336.0,0.118087149934,0.118087149934
CAPZA2,1.0,9918.5,0.0005957778516756506,-3.2249156459243316,3055.0,0.154433323223,0.154433323223
CAPZA3,1.0,9918.5,5.6872343512847975e-05,-4.2450988756034969,12233.0,0.61839045597,0.61839045597
CAPZB,1.0,9918.5,0.00060454782354403232,-3.2185693380128746,3004.0,0.151855221919,0.151855221919
CARD10,1.0,9918.5,0.00017335523045970428,-3.7610630503126412,7681.0,0.388282276817,0.388282276817
CARD11,1.0,9918.5,0.00014418304997456597,-3.8410857918717292,8531.0,0.431250631888,0.431250631888
CARD14,1.0,9918.5,0.00011705619804238072,-3.9316055857747938,9452.0,0.477808108381,0.477808108381
CARD16,1.0,9918.5,6.9926766341926977e-05,-4.1553565545901376,11439.0,0.578252957234,0.578252957234
CARD17,1.0,9918.5,2.2592077645792014e-05,-4.6460438280166994,15070.0,0.761803659893,0.761803659893
CARD18,1.0,9918.5,4.290312882862607e-05,-4.3675110345412058,13180.0,0.666262258619,0.666262258619
CARD19,1.0,9918.5,1.1787236280786179e-05,-4.9285880107407705,16503.0,0.834243251441,0.834243251441
CARD6,1.0,9918.5,5.8561597270125126e-05,-4.2323870863871438,12117.0,0.612526539278,0.612526539278
CARD8,1.0,9918.5,0.00028905025403066787,-3.5390266446107175,5633.0,0.284753816601,0.284753816601
CARD9,1.0,9918.5,0.00013416639181117196,-3.8723562597177397,8840.0,0.446870892731,0.446870892731
CARF,1.0,9918.5,6.1679238986096197e-06,-5.209860993358169,17454.0,0.882317258113,0.882317258113
CARHSP1,1.0,9918.5,7.2041132679197771e-05,-4.1424194675285424,11342.0,0.573349509655,0.573349509655
CARKD,1.0,9918.5,1.053975932694108e-05,-4.9771693060281024,16715.0,0.844960064705,0.844960064705
CARM1,1.0,9918.5,0.00043815574891651167,-3.3583714856794566,4118.0,0.208169042564,0.208169042564
CARMIL1,1.0,9918.5,2.2207422145475954e-05,-4.6535018517609101,15125.0,0.764583965221,0.764583965221
CARMIL2,1.0,9918.5,8.9736601531632291e-06,-5.0470303819169038,16980.0,0.858356081286,0.858356081286
CARMIL3,1.0,9918.5,3.2987554225586553e-07,-6.4816498828695472,19637.0,0.992670104135,0.992670104135
CARNMT1,1.0,9918.5,5.4402686406501196e-05,-4.2643796542960573,12385.0,0.626074208877,0.626074208877
CARNS1,1.0,9918.5,2.949716127866628e-05,-4.5302197772534134,14356.0,0.725710241634,0.725710241634
CARS,1.0,9918.5,0.00024053203555992385,-3.6188270733842982,6320.0,0.319482357699,0.319482357699
CARS2,1.0,9918.5,5.6701931114617827e-05,-4.2464021499582252,12242.0,0.618845415024,0.618845415024
CARTPT,1.0,9918.5,7.635008377349709e-05,-4.1171904820869631,11142.0,0.563239308462,0.563239308462
CASC1,1.0,9918.5,4.3177960334886141e-05,-4.3647378769676486,13155.0,0.66499848347,0.66499848347
CASC10,1.0,9918.5,5.3527478115827317e-07,-6.2714232174082793,19439.0,0.982661004954,0.982661004954
CASC3,1.0,9918.5,0.00032492081786168113,-3.4882224622690114,5194.0,0.262561924982,0.262561924982
CASC4,1.0,9918.5,0.00039541808049192083,-3.4029434764529323,4489.0,0.226923465777,0.226923465777
CASC5,1.0,9918.5,5.8025939740654042e-05,-4.23637781733692,12153.0,0.614346375493,0.614346375493
CASD1,1.0,9918.5,0.00037152684611697711,-3.4300097991329723,4721.0,0.238651299161,0.238651299161
CASK,1.0,9918.5,0.0054142549756562661,-2.266461295681681,34.0,0.00171873420281,0.00171873420281
CASKIN1,1.0,9918.5,4.4332894108092714e-05,-4.3532739164753567,13067.0,0.660549994945,0.660549994945
CASKIN2,1.0,9918.5,0.00014182921399376647,-3.8482343039236597,8601.0,0.434789202305,0.434789202305
CASP1,1.0,9918.5,0.0031069817076324626,-2.5076613036480406,207.0,0.0104640582348,0.0104640582348
CASP10,1.0,9918.5,0.00096142305793046564,-3.0170854663431306,1575.0,0.0796178343949,0.0796178343949
CASP12,1.0,9918.5,3.2841514627563125e-05,-4.4835768217345677,14028.0,0.709129511677,0.709129511677
CASP14,1.0,9918.5,2.9671609489998701e-05,-4.5276588954200339,14334.0,0.724598119503,0.724598119503
CASP2,1.0,9918.5,0.00022791018812280586,-3.6422362603983078,6532.0,0.330199170964,0.330199170964
CASP3,1.0,9918.5,0.0021087015713926317,-2.6759848783297699,402.0,0.0203215043979,0.0203215043979
CASP4,1.0,9918.5,0.0010347899923255468,-2.9851477800896347,1379.0,0.0697098372258,0.0697098372258
CASP5,1.0,9918.5,0.00016686957495922408,-3.7776228402640615,7848.0,0.396724294813,0.396724294813
CASP6,1.0,9918.5,0.00051308700818280769,-3.2898089819260798,3549.0,0.17940552017,0.17940552017
CASP7,1.0,9918.5,0.00071476845798608651,-3.145834620722685,2441.0,0.123395005561,0.123395005561
CASP8,1.0,9918.5,0.0011206521153840836,-2.9505291847441923,1192.0,0.0602567991103,0.0602567991103
CASP8AP2,1.0,9918.5,2.9497393134576446e-05,-4.5302163635911397,14355.0,0.725659690628,0.725659690628
CASP9,1.0,9918.5,0.00029248142192493757,-3.5339017145791503,5594.0,0.282782327368,0.282782327368
CASQ1,1.0,9918.5,9.1358692021575638e-05,-4.0392501268289465,10417.0,0.526589829138,0.526589829138
CASQ2,1.0,9918.5,0.00012592858260868431,-3.8998756848216525,9127.0,0.461379031443,0.461379031443
CASR,1.0,9918.5,0.00074073016189920692,-3.1303399708881749,2322.0,0.117379435851,0.117379435851
CASS4,1.0,9918.5,3.470293406846144e-05,-4.4596338048669626,13868.0,0.701041350723,0.701041350723
CAST,1.0,9918.5,0.00039673851599832615,-3.4014956354886521,4471.0,0.22601354767,0.22601354767
CASTOR1,1.0,9918.5,1.4887595410063849e-06,-5.8271754422392101,18888.0,0.954807400667,0.954807400667
CASTOR2,1.0,9918.5,1.0086970624635076e-06,-5.9962392439261372,19108.0,0.96592862198,0.96592862198
CASZ1,1.0,9918.5,0.00010302427143940086,-3.987060448009069,9958.0,0.5033869174,0.5033869174
CAT,1.0,9918.5,0.001111179719580859,-2.9542156936153821,1209.0,0.0611161662117,0.0611161662117
CATIP,1.0,9918.5,5.3543523543032248e-06,-5.2712930525561887,17623.0,0.890860378122,0.890860378122
CATSPER1,1.0,9918.5,8.4265826293826852e-05,-4.0743485162537807,10771.0,0.544484885249,0.544484885249
CATSPER2,1.0,9918.5,4.7984543631838515e-06,-5.3188986312992395,17765.0,0.898038620969,0.898038620969
CATSPER3,1.0,9918.5,3.8241668393964412e-05,-4.4174631687367736,13566.0,0.685774946921,0.685774946921
CATSPER4,1.0,9918.5,3.1474517995144429e-05,-4.5020409120112639,14168.0,0.716206652512,0.716206652512
CATSPERB,1.0,9918.5,1.9185561608185246e-05,-4.7170254834207865,15476.0,0.782327368315,0.782327368315
CATSPERD,1.0,9918.5,1.8362420650724056e-05,-4.7360700679084067,15593.0,0.788241836013,0.788241836013
CATSPERE,1.0,9918.5,1.4186608702652674e-05,-4.8481214098807097,16137.0,0.815741583258,0.815741583258
CATSPERG,1.0,9918.5,2.4752730688917097e-05,-4.6063768832875303,14834.0,0.749873622485,0.749873622485
CATSPERZ,1.0,9918.5,4.07219395152501e-06,-5.3901715454868375,17997.0,0.909766454352,0.909766454352
CAV1,1.0,9918.5,0.002304971795107429,-2.6373343845060684,335.0,0.0169345869983,0.0169345869983
CAV2,1.0,9918.5,0.00053621360352970506,-3.2706621723319835,3403.0,0.172025073299,0.172025073299
CAV3,1.0,9918.5,0.00021362868110527444,-3.6703404407372844,6801.0,0.343797391568,0.343797391568
CAVIN1,1.0,9918.5,0.00040674821445925029,-3.3906743448501002,4385.0,0.221666161157,0.221666161157
CAVIN2,1.0,9918.5,9.1650794781513977e-05,-4.037863764550873,10406.0,0.526033768072,0.526033768072
CAVIN3,1.0,9918.5,0.00012821871698795074,-3.8920485731693435,9031.0,0.45652613487,0.45652613487
CAVIN4,1.0,9918.5,7.5110169951628858e-06,-5.1243012553414387,17213.0,0.870134465676,0.870134465676
CBARP,1.0,9918.5,0.00011064612304410889,-3.9560637988180449,9694.0,0.490041451825,0.490041451825
CBFA2T2,1.0,9918.5,0.00012800860135137572,-3.892760847587013,9044.0,0.457183297948,0.457183297948
CBFA2T3,1.0,9918.5,0.00063462720275445094,-3.1974813161736018,2848.0,0.143969264988,0.143969264988
CBFB,1.0,9918.5,0.00091830620919106413,-3.0370124791608428,1712.0,0.0865433222121,0.0865433222121
CBL,1.0,9918.5,0.0030997031751955253,-2.5086798918259214,209.0,0.0105651602467,0.0105651602467
CBLB,1.0,9918.5,0.0011089154909528203,-2.9551015496229995,1215.0,0.0614194722475,0.0614194722475
CBLC,1.0,9918.5,0.00040912190419164086,-3.3881472679597091,4358.0,0.220301283996,0.220301283996
CBLL1,1.0,9918.5,0.00013002901873079264,-3.8859597148602902,8974.0,0.45364472753,0.45364472753
CBLN1,1.0,9918.5,5.3364061617147853e-05,-4.2727511230423083,12449.0,0.629309473259,0.629309473259
CBLN2,1.0,9918.5,4.9348074474269819e-06,-5.3067297885164111,17718.0,0.895662723688,0.895662723688
CBLN3,1.0,9918.5,3.6376613400524282e-06,-5.4391777354519251,18163.0,0.918157921343,0.918157921343
CBLN4,1.0,9918.5,1.1450081372983718e-05,-4.9411914268863439,16570.0,0.83763016884,0.83763016884
CBR1,1.0,9918.5,0.00038519612170170782,-3.4143180941643947,4584.0,0.231725811344,0.231725811344
CBR3,1.0,9918.5,7.1650269420135473e-05,-4.1447821722246525,11361.0,0.574309978769,0.574309978769
CBR4,1.0,9918.5,0.00026329319876204811,-3.5795603591934455,5990.0,0.30280052573,0.30280052573
CBS,1.0,9918.5,0.00030758991850220142,-3.5120279029753343,5402.0,0.273076534223,0.273076534223
CBSL,1.0,9918.5,1.8812124799192172e-05,-4.7255621488170529,15532.0,0.785158224649,0.785158224649
CBWD1,1.0,9918.5,8.8656826249777337e-05,-4.0522878196967271,10531.0,0.532352643818,0.532352643818
CBWD2,1.0,9918.5,2.2567882582923706e-05,-4.6465091864114001,15073.0,0.761955312911,0.761955312911
CBWD3,1.0,9918.5,2.0590501790530467e-05,-4.6863330694964409,15310.0,0.773935901324,0.773935901324
CBWD5,1.0,9918.5,8.1440180825339378e-06,-5.0891612707224452,17104.0,0.864624406026,0.864624406026
CBWD6,1.0,9918.5,2.8119189302152607e-06,-5.5509972045155482,18489.0,0.934637549287,0.934637549287
CBWD7,1.0,9918.5,7.4221244028186036e-07,-6.1294717706818096,19299.0,0.975583864119,0.975583864119
CBX1,1.0,9918.5,0.00055004197335475501,-3.2596041685042554,3325.0,0.168082094834,0.168082094834
CBX2,1.0,9918.5,6.9822531440418619e-05,-4.1560044097373163,11443.0,0.578455161258,0.578455161258
CBX3,1.0,9918.5,0.00072873055046923565,-3.1374330232265581,2378.0,0.120210292185,0.120210292185
CBX4,1.0,9918.5,0.000201570418914904,-3.6955732016146134,7041.0,0.355929633,0.355929633
CBX5,1.0,9918.5,0.00029382164626136099,-3.5319162122708567,5577.0,0.281922960267,0.281922960267
CBX6,1.0,9918.5,0.0001287060294844332,-3.8904011072488296,9014.0,0.455666767769,0.455666767769
CBX7,1.0,9918.5,0.00013364606717844346,-3.8740438167640163,8857.0,0.447730259832,0.447730259832
CBX8,1.0,9918.5,0.00011968455334180708,-3.9219618966386696,9348.0,0.472550803761,0.472550803761
CBY1,1.0,9918.5,0.00012403659529960126,-3.9064501632899939,9195.0,0.464816499848,0.464816499848
CC2D1A,1.0,9918.5,0.00014059070418651878,-3.8520433937825058,8640.0,0.436760691538,0.436760691538
CC2D1B,1.0,9918.5,1.3028579065845822e-05,-4.8851029471049623,16308.0,0.824385805278,0.824385805278
CC2D2A,1.0,9918.5,6.1881124973798358e-05,-4.2084417996030536,11908.0,0.601961379031,0.601961379031
CCAR1,1.0,9918.5,0.00033999892405194596,-3.4685224573078686,5044.0,0.254979274088,0.254979274088
CCAR2,1.0,9918.5,0.00012999139007958328,-3.8860854120374504,8975.0,0.453695278536,0.453695278536
CCBE1,1.0,9918.5,2.1436220345143308e-05,-4.6688517874472337,15199.0,0.768324739662,0.768324739662
CCBL1,1.0,9918.5,1.9864424623657906e-06,-5.7019240098378807,18740.0,0.947325851784,0.947325851784
CCBL2,1.0,9918.5,3.2294207568867428e-07,-6.4908753676525075,19649.0,0.993276716207,0.993276716207
CCBP2,1.0,9918.5,9.6217114034486603e-06,-5.0167476735994709,16877.0,0.853149327672,0.853149327672
CCDC101,1.0,9918.5,2.6252032860001529e-05,-4.580837060802879,14684.0,0.74229097159,0.74229097159
CCDC102A,1.0,9918.5,2.2576020095159632e-05,-4.6463526170193408,15072.0,0.761904761905,0.761904761905
CCDC102B,1.0,9918.5,7.1099459621343499e-05,-4.1481337000347978,11389.0,0.575725406936,0.575725406936
CCDC103,1.0,9918.5,1.4652523187543422e-05,-4.8340875826769913,16077.0,0.8127085229,0.8127085229
CCDC105,1.0,9918.5,2.9043647571446756e-05,-4.5369488418055104,14395.0,0.727681730866,0.727681730866
CCDC106,1.0,9918.5,3.782851742238897e-05,-4.4221806792701077,13601.0,0.68754423213,0.68754423213
CCDC107,1.0,9918.5,1.4250474766145806e-05,-4.8461706665409015,16122.0,0.814983318168,0.814983318168
CCDC108,1.0,9918.5,2.9229701511394717e-07,-6.5341756195592957,19696.0,0.995652613487,0.995652613487
CCDC109B,1.0,9918.5,3.6494367510823021e-06,-5.4377741587689385,18161.0,0.918056819331,0.918056819331
CCDC11,1.0,9918.5,5.5058330287799132e-07,-6.2591769632621688,19429.0,0.982155494894,0.982155494894
CCDC110,1.0,9918.5,3.3138736316998327e-05,-4.479664056599189,14000.0,0.70771408351,0.70771408351
CCDC112,1.0,9918.5,2.1443894567478048e-05,-4.6686963367235013,15198.0,0.768274188656,0.768274188656
CCDC113,1.0,9918.5,9.7553273419910722e-06,-5.0107581531853791,16852.0,0.851885552522,0.851885552522
CCDC114,1.0,9918.5,1.9915573086419979e-05,-4.7008071919064811,15388.0,0.77787887979,0.77787887979
CCDC115,1.0,9918.5,6.2500986823040548e-05,-4.2041131255612409,11874.0,0.600242644829,0.600242644829
CCDC116,1.0,9918.5,3.2299153129919657e-05,-4.4908088645365254,14088.0,0.712162572035,0.712162572035
CCDC117,1.0,9918.5,0.00011695980309242206,-3.9319633715417082,9460.0,0.478212516429,0.478212516429
CCDC12,1.0,9918.5,3.4467786126132581e-05,-4.4625866105311705,13887.0,0.702001819836,0.702001819836
CCDC120,1.0,9918.5,7.5467568606583178e-05,-4.1222396417636578,11175.0,0.564907491659,0.564907491659
CCDC121,1.0,9918.5,2.0227402836675789e-05,-4.6940598763052988,15352.0,0.776059043575,0.776059043575
CCDC122,1.0,9918.5,4.1453770753317558e-06,-5.3824359586511017,17968.0,0.908300475179,0.908300475179
CCDC124,1.0,9918.5,7.7890038544987231e-05,-4.1085180812436599,11074.0,0.559801840057,0.559801840057
CCDC125,1.0,9918.5,3.9793031461193531e-05,-4.4001929747334954,13424.0,0.678596704074,0.678596704074
CCDC126,1.0,9918.5,2.2664992845586379e-06,-5.6446444136943228,18637.0,0.94211909817,0.94211909817
CCDC127,1.0,9918.5,3.6617046230043486e-06,-5.4363166916490488,18158.0,0.917905166313,0.917905166313
CCDC129,1.0,9918.5,4.9246003376760129e-07,-6.3076290094678793,19487.0,0.98508745324,0.98508745324
CCDC13,1.0,9918.5,2.5705757512388634e-05,-4.5899695935630254,14738.0,0.745020725912,0.745020725912
CCDC130,1.0,9918.5,6.8245605344646786e-05,-4.1659253096501292,11539.0,0.58330805783,0.58330805783
CCDC132,1.0,9918.5,7.1915478348473567e-06,-5.1431776264756062,17282.0,0.873622485087,0.873622485087
CCDC134,1.0,9918.5,1.006898853960466e-05,-4.997014153451417,16790.0,0.848751390153,0.848751390153
CCDC136,1.0,9918.5,4.700626709740225e-05,-4.3278442360138154,12862.0,0.650187038722,0.650187038722
CCDC137,1.0,9918.5,3.4537085442185226e-05,-4.4617143149962262,13884.0,0.701850166818,0.701850166818
CCDC138,1.0,9918.5,6.5581107922969844e-05,-4.1832212506619602,11690.0,0.590941259731,0.590941259731
CCDC14,1.0,9918.5,7.1134498151448071e-05,-4.1479197280575777,11386.0,0.575573753918,0.575573753918
CCDC140,1.0,9918.5,2.3369754333968853e-06,-5.6313458529463478,18615.0,0.941006976039,0.941006976039
CCDC141,1.0,9918.5,4.353382590765851e-06,-5.3611731638196325,17888.0,0.904256394702,0.904256394702
CCDC142,1.0,9918.5,7.4962674869837531e-06,-5.1251549250487196,17218.0,0.870387220706,0.870387220706
CCDC144A,1.0,9918.5,1.1532897491832294e-05,-4.938061568106261,16555.0,0.836871903751,0.836871903751
CCDC144NL,1.0,9918.5,7.3638842423508541e-07,-6.1328930470696248,19304.5,0.975861894652,0.975861894652
CCDC146,1.0,9918.5,3.0937169342985583e-05,-4.5095194254446724,14219.0,0.718784753817,0.718784753817
CCDC148,1.0,9918.5,7.3931760438499326e-06,-5.1311689524035469,17242.0,0.871600444849,0.871600444849
CCDC149,1.0,9918.5,5.8872563105751299e-06,-5.2300870561115138,17507.0,0.88499646143,0.88499646143
CCDC15,1.0,9918.5,2.6925526891794162e-05,-4.5698357894613695,14605.0,0.738297442119,0.738297442119
CCDC150,1.0,9918.5,7.4952842503948913e-06,-5.1252118923637831,17219.0,0.870437771712,0.870437771712
CCDC151,1.0,9918.5,2.0718710753909247e-05,-4.6836372725698201,15290.0,0.772924881205,0.772924881205
CCDC153,1.0,9918.5,7.1357816202467527e-06,-5.1465584493512457,17289.0,0.873976342129,0.873976342129
CCDC154,1.0,9918.5,1.0416478140084277e-06,-5.9822790932119219,19090.0,0.965018703872,0.965018703872
CCDC155,1.0,9918.5,0.000102367829770798,-3.9898365037910533,9988.0,0.504903447579,0.504903447579
CCDC157,1.0,9918.5,2.2857621203806693e-06,-5.6409689686833353,18630.0,0.941765241128,0.941765241128
CCDC158,1.0,9918.5,2.1029172843280454e-05,-4.6771778094184722,15250.0,0.770902840967,0.770902840967
CCDC159,1.0,9918.5,3.7583263572032145e-07,-6.4250055102976358,19568.0,0.989182084723,0.989182084723
CCDC160,1.0,9918.5,3.1522514377809787e-07,-6.501379148515718,19657.0,0.993681124254,0.993681124254
CCDC167,1.0,9918.5,3.2020803982574019e-05,-4.4945677679566325,14118.0,0.713679102214,0.713679102214
CCDC168,1.0,9918.5,1.9127566426384073e-05,-4.718340281139616,15485.0,0.782782327368,0.782782327368
CCDC169,1.0,9918.5,2.4046289830616362e-05,-4.6189519226327818,14906.0,0.753513294915,0.753513294915
CCDC169-SOHLH2,1.0,9918.5,5.5343921347452312e-07,-6.2569300725310679,19427.0,0.982054392882,0.982054392882
CCDC17,1.0,9918.5,7.7053567699141554e-06,-5.1132072479750343,17187.0,0.868820139521,0.868820139521
CCDC170,1.0,9918.5,1.5302982533922271e-05,-4.8152239174314033,16012.0,0.809422707512,0.809422707512
